dataset,conf,Fold,Rep,RMSE_train,RMSE_test
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,0,0.6282135894620344,0.6595364085588951
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,1,0.6228562300850135,0.6536859488902556
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,2,0.6227806233381016,0.6865284591748201
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,3,0.6263516725534112,0.6397135060694364
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,4,0.6238900380974732,0.6594096308355254
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,5,0.6226081554853647,0.6565961986130862
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,0,0.6392274664005779,0.6058971969359226
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,1,0.6353817569371129,0.6127770193815574
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,2,0.6307877043583651,0.5950711425792414
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,3,0.6356939914331015,0.6036710816722497
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,4,0.6418925768149887,0.6461538478956371
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,5,0.6386169789420209,0.6075157967943481
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,0,0.627584279681346,0.6207495727804186
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,1,0.6377541588153318,0.6428067610078415
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,2,0.6312870711134336,0.6245066309969959
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,3,0.6294505775035779,0.6300428669847609
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,4,0.642012971049953,0.644532363605423
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,5,0.6336923180236745,0.7753381576961139
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,0,0.6393865089967378,0.6453502515621744
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,1,0.6307872883554764,0.6327256733957289
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,2,0.6386827114332971,0.6413483199911244
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,3,0.6397928531208344,0.6311915949310976
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,4,0.6334170702269136,0.6187301454267466
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,5,0.6303248074387328,0.6342677065351829
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,0,0.6129249042729283,0.6970472860140504
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,1,0.6230853624608693,0.695664764426768
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,2,0.6107340013999039,0.7215585530023132
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,3,0.6103793667579187,0.6899294146451188
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,4,0.6149933262503697,0.6847560573548319
wineRed,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,5,0.6182971801158911,0.6985502574950045
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,0,0.7273080815714917,0.7306426449486103
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,1,0.7339871569221447,0.7355128708973656
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,2,0.7281371439866562,0.7333602727255198
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,3,0.7342887266201004,0.7380726296266151
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,4,0.7354927705497442,0.7387150715471111
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,5,0.7279031063682639,0.7585171605564248
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,0,0.724751589396267,0.7377345940987848
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,1,0.7232857287780238,0.7362776184964455
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,2,0.7475459019158165,0.7689712181573067
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,3,0.732592968814092,0.7474010425684795
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,4,0.7313031205866842,0.7428313264361988
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,5,0.7327027668767258,0.7568992766643255
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,0,0.7226468649675374,1.009952108922339
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,1,0.7346654121251222,0.7491689672217131
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,2,0.7267640519818439,0.7401088675142047
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,3,0.7362802994733991,0.7712540948776614
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,4,0.7234312501047284,0.7601217220426179
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,5,0.7314251132779168,0.7504406569652988
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,0,0.7383292849339008,0.7232787182241113
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,1,0.7395898971496805,0.7463587579684595
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,2,0.7362509719463334,0.7172975974873855
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,3,0.7376517969243043,0.7250758531184651
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,4,0.7342285616962247,0.7200084652757502
