Dataset,Fold,RMSE_train,RMSE_test,expr,disentanglement
energyHeating,3,0.4567376918673583,0.524629889220049,tanh(x0*x1^(-1)*x2*x3^(-1)*x4^(-2)) + sqrt.abs(x0^(-1)*x1^(-1)*x2*x3*x4^(-2)*x6^(2)) + log(x0*x2^(-2)*x3*x4^(-2)) + sqrt.abs(x0*x2^(2)*x3^(2)*x4*x6) + id(x0^(-1)*x1^(-2)*x2^(2)*x4^(-1)*x5*x6^(2)*x7^(2)) + tanh(x1^(-2)*x2^(2)*x3^(-2)*x5^(-2)*x7^(-2)) + tanh(x0^(-1)*x1^(2)*x2^(-2)*x3^(-1)*x4^(-1)) + sin(x0*x1^(-1)*x2^(2)*x4^(-1)*x6*x7^(2)) + sqrt.abs(x0^(2)*x1^(2)*x2*x3^(-2)*x4^(2)*x6) + cos(x5^(2)*x7^(2)) + cos(x0^(-2)*x1^(-2)*x2^(2)*x3^(-1)*x4^(-2)*x5*x6^(2)) + tanh(x0*x1*x2^(-1)*x3^(-1)*x6^(2)) + log(x0*x1^(2)*x2^(-1)*x3*x4) + tanh(x0^(2)*x1*x3^(-1)*x4) + sin(x1^(-2)*x2^(2)*x3*x4) + sin(x0^(2)*x1^(2)*x3^(-1)*x4^(-1)),0.1153751509640945
energyHeating,4,0.4461294429637477,0.5362536475335261,sqrt.abs(x0^(-2)*x1^(-2)*x2*x3^(-2)*x4*x6^(2)) + sqrt.abs(x0^(-2)*x1^(2)*x3^(2)*x4^(-2)*x5^(-2)*x6^(2)*x7^(2)) + log(x0^(-2)*x1^(-2)*x2^(2)*x4^(-1)) + cos(x0^(-2)*x1^(-2)*x2^(2)*x3^(-2)*x4^(2)*x6^(2)*x7) + tanh(x1^(2)*x3^(2)*x4^(2)*x5^(-1)*x6^(2)*x7) + cos(x0^(-2)*x1^(-2)*x2^(2)*x3^(-2)*x4^(2)) + log(x1^(-2)*x3*x4) + log(x0^(-2)*x1^(-2)*x2^(-2)*x3^(-2)*x4) + sqrt.abs(x0^(-1)*x1^(-1)*x2^(-1)*x3^(-1)*x4^(-2)*x5^(-1)*x6^(2)) + id(x1^(2)*x2^(-2)*x3^(2)*x4^(-2)) + tanh(x0^(2)*x1*x3^(-2)*x4*x6^(-1)) + sin(x1^(-1)*x2^(-1)*x3^(-1)*x4^(-1)*x6) + cos(x1^(2)*x2^(-1)*x3) + exp(x0^(2)*x2^(-2)*x3^(-1)) + id(x0^(-2)*x2^(-1)*x3^(-2)*x4^(-1)) + tanh(x0^(-2)*x1^(-1)*x2^(-1)*x3^(-1)),0.22283768579259902
energyHeating,4,0.4451631927007351,0.5212373988674516,tanh(x0^(-1)*x2^(-2)*x3^(2)*x4^(-2)*x5*x6^(-1)) + id(x0^(2)*x1^(2)*x2^(-2)*x3*x4^(2)*x5^(2)) + sin(x0^(-2)*x1*x2^(2)*x3^(-2)*x4^(2)) + sqrt.abs(x0^(-2)*x2^(-1)*x3^(2)*x5^(-1)*x6) + tanh(x0^(-2)*x1^(2)*x3^(-2)*x4^(-2)*x5^(2)*x7^(2)) + exp(x3^(-1)*x4^(2)) + sqrt.abs(x0^(-2)*x1*x3^(-2)*x4^(-2)*x6^(2)*x7) + exp(x0^(2)*x1^(-1)*x2^(-2)*x3*x4^(-2)) + log(x0^(-2)*x1^(-2)*x2^(2)*x4^(2)) + sqrt.abs(x0^(2)*x1^(-2)*x2^(-1)*x3^(-2)*x4^(2)) + exp(x0^(-2)*x1^(-1)*x2*x3^(-1)) + sin(x1^(2)*x2*x3^(-1)*x4^(2)) + id(x1^(-2)*x2^(2)*x3^(-2)*x4^(-1)) + id(x1*x2^(-2)*x3^(2)*x4) + tanh(x0*x1^(-2)*x2*x4^(2)*x6^(-2)) + tanh(x0^(-2)*x2^(-1)*x3^(-2)*x6),0.2281581306259856
energyHeating,4,0.4672057671050277,0.5333545836835778,cos(x4^(-1)*x7) + id(x0^(-1)*x2^(-1)*x3^(2)*x5^(-1)*x6) + sqrt.abs(x0^(-2)*x1^(2)*x2^(-2)*x3^(2)*x7) + sin(x0^(2)*x1^(-2)*x2*x3*x4^(2)*x5^(-1)*x6^(2)) + log(x0^(-1)*x1^(-1)*x2^(2)*x3*x4*x5) + tanh(x0^(2)*x1^(-2)*x2*x3*x4*x5^(-1)*x6^(2)) + tanh(x0*x1^(-2)*x2^(2)*x3^(2)*x4^(-2)*x5^(-1)*x7^(2)) + log(x0*x1^(2)*x2^(-1)*x4^(-2)*x5^(-1)) + sqrt.abs(x0*x1^(-1)*x2*x3^(-1)*x4*x6^(2)) + sin(x0*x2^(2)*x4) + tanh(x0^(-2)*x1*x2^(-2)*x3^(-1)*x4^(-2)*x6^(-1)*x7^(-1)) + log(x0^(-2)*x1^(2)*x2^(-2)*x3^(-2)*x4^(-1)*x5^(-1)) + log(x1^(2)*x2^(-1)*x3^(2)*x4^(-2)*x5) + sin(x2*x3*x4^(2)) + sqrt.abs(x0^(2)*x1^(-2)*x2*x3^(-1)*x4^(-1)) + sqrt.abs(x0^(2)*x2*x3^(2)*x4^(-1)),0.18862273100245616
energyHeating,4,0.44216139650020014,0.5184637364926739,sin(x0^(-2)*x1^(2)*x2^(-2)*x4^(-2)*x6^(2)) + tanh(x0^(-2)*x1^(-1)*x3^(-1)*x4^(-1)) + sin(x0^(-2)*x1^(-2)*x3^(-2)*x6^(2)) + exp(x0^(-1)*x1^(-2)*x2^(2)*x3^(-1)*x4) + tanh(x0*x1^(2)*x2^(-2)*x3^(-1)*x4^(-1)) + log(x0^(-1)*x2^(-2)*x3^(-2)*x4^(-2)) + cos(x1*x2^(-1)*x3^(-1)*x4*x5^(2)) + tanh(x0^(2)*x1*x2^(-2)*x4^(-2)*x5*x6^(-1)*x7^(-2)) + sin(x0^(2)*x2*x3^(2)*x4^(2)) + sqrt.abs(x0^(-1)*x1^(-2)*x2*x3^(-2)*x4^(2)*x6) + log(x0^(-2)*x1^(-2)*x2^(2)*x3^(-2)*x4^(2)) + sqrt.abs(x0^(-1)*x1^(-2)*x2^(2)*x3^(2)*x4^(2)) + sqrt.abs(x0^(-2)*x1^(-2)*x3^(2)*x4^(2)) + tanh(x0^(2)*x1^(-1)*x3^(-2)) + cos(x0*x1*x2^(-1)*x5^(-2)*x7^(2)) + exp(x1^(-2)*x2*x3*x4^(2)),0.27094910200883643
energyHeating,4,0.4500521090613536,0.530702395266032,exp(x0^(2)*x1^(-2)*x2^(2)*x3*x4^(-1)*x5^(-2)*x6) + sqrt.abs(x0^(2)*x1^(-2)*x2^(2)*x3^(-2)*x4^(-2)*x5^(-2)*x6^(2)) + sqrt.abs(x2^(-1)*x3*x4^(-2)*x5*x6*x7) + id(x4^(-1)*x5^(-1)*x6^(2)) + sin(x0^(2)*x1^(-1)*x2*x3^(-2)) + sqrt.abs(x0^(2)*x1^(2)*x3^(-2)*x4^(2)*x6) + log(x2^(-2)*x4^(-2)) + cos(x0^(-2)*x3^(2)) + log(x0^(2)*x1^(2)*x2^(2)*x3^(-2)*x4^(2)) + tanh(x2^(2)*x3^(-2)*x4^(2)*x6) + sin(x0^(-2)*x1^(2)*x2*x4^(-1)) + exp(x0^(-1)*x1^(-2)*x2*x3^(-2)*x4^(-2)*x5*x6^(2)) + exp(x0*x1*x2^(-2)) + cos(x0^(-2)*x1^(2)*x3^(-2)*x4^(-2)) + id(x0^(2)*x1^(-1)*x3^(-2)*x4^(2)) + exp(x0^(-1)*x1^(-1)*x3*x4^(-2)),0.18519706732790658
energyHeating,4,0.4479571207216407,0.5392179829545032,sqrt.abs(x1^(2)*x2^(2)*x3^(2)*x4*x5^(-1)*x6*x7) + sqrt.abs(x0^(-2)*x1^(2)*x2^(-2)*x4^(2)*x5^(2)) + sin(x0*x2^(2)*x3^(2)*x4^(-1)*x6^(2)*x7) + exp(x0^(2)*x2^(2)*x3^(-2)*x4^(-1)*x6) + log(x0^(-2)*x1^(2)*x2^(-2)) + tanh(x0^(2)*x1^(-2)*x3^(2)*x4^(2)*x5^(2)*x7^(2)) + sqrt.abs(x0^(-2)*x1^(-1)*x2^(-1)*x3^(-2)*x4*x6) + sin(x0*x1^(2)*x2^(2)*x4) + log(x0^(-2)*x1*x2*x3^(-2)) + cos(x0*x1^(-2)*x2^(2)*x3*x4^(-1)*x6^(2)) + cos(x0*x1^(2)*x2^(-2)*x4^(-2)) + sqrt.abs(x0^(-2)*x1^(2)*x2^(-1)*x3^(-1)*x4^(-2)) + cos(x2^(2)*x4^(-2)) + cos(x0^(2)*x1*x3*x4^(-1)) + log(x0^(-2)*x1^(-2)*x2^(-1)*x3^(2)) + sin(x0^(2)*x1^(-2)*x2^(2)*x3^(-2)*x4^(-2)),0.14409095249143805
yacht,0,0.4595934792329189,0.5472216721556741,exp(x0*x1^(3)*x2^(2)*x3^(-1)*x4^(-2)*x5^(3)) + sin(x1^(-1)*x3*x4^(-2)*x5^(3)) + id(x0*x1^(3)*x2*x3^(-2)*x5^(2)) + log(x1^(-3)*x2^(3)*x3^(2)*x4^(-1)*x5^(-1)) + cos(x1^(-1)*x4^(3)*x5^(2)) + sin(x1^(2)*x2^(2)*x4^(-1)*x5^(-1)) + sin(x3^(2)*x5^(2)) + cos(x0*x2^(-3)*x4*x5^(3)) + cos(x0^(3)*x1^(3)*x2^(2)*x3^(-2)*x4^(-3)*x5^(3)) + cos(x3^(-2)*x5) + tanh(x1^(-1)*x5^(-1)) + cos(x1^(-1)*x5) + exp(x1^(-3)*x3^(-2)*x5^(3)) + sin(x1^(-3)*x2^(3)*x3^(-2)*x4^(-2)*x5^(3)) + id(x1^(-3)*x4*x5^(-3)) + tanh(x2^(-3)*x3*x4^(2)*x5^(-2)),0.284352687366149
yacht,0,0.5179243262656766,0.6780568848945208,id(x0^(3)*x1^(-3)*x3^(3)*x4*x5^(3)) + exp(x0*x2^(2)*x3^(-1)*x4^(-2)*x5^(3)) + sqrt.abs(x1^(3)*x2^(-3)*x3^(2)*x4^(3)*x5^(-2)) + sin(x1^(3)*x5^(-3)) + sqrt.abs(x1^(-2)*x4*x5^(3)) + sqrt.abs(x1*x5^(-2)) + sin(x5^(3)) + id(x0*x1^(-3)*x2^(3)*x3^(-3)*x5^(2)) + cos(x2^(3)*x3^(3)*x4^(-3)*x5^(3)) + tanh(x1^(-3)*x2^(3)*x3^(-2)*x4^(-2)*x5^(-1)) + id(x0^(3)*x1^(-2)*x4^(2)*x5^(3)) + exp(x2^(2)*x4^(-2)*x5^(2)) + sqrt.abs(x5^(-1)) + tanh(x1*x5^(-1)) + cos(x1^(-2)*x3*x5^(3)) + cos(x1^(-1)*x5^(3)),0.36573275976032443
yacht,0,0.4871716223900053,0.5831002472905301,tanh(x1^(-3)*x2^(3)*x3^(-3)*x4^(-2)*x5^(3)) + cos(x0^(3)*x1^(-3)*x2^(-3)*x3^(-3)*x4^(3)*x5^(3)) + cos(x1^(-1)*x2^(-3)*x3^(-1)*x5^(3)) + cos(x1^(-3)*x2^(2)*x5^(3)) + sin(x1^(-2)*x2^(-3)*x3^(-1)*x5^(3)) + tanh(x0^(-1)*x1^(3)*x2^(-3)*x3^(-1)*x4^(3)*x5^(-3)) + sqrt.abs(x1^(-2)*x2^(-3)*x3*x4^(-2)*x5^(3)) + sqrt.abs(x1^(-2)*x3^(-2)*x5) + sin(x0^(2)*x3^(2)*x4^(-3)*x5^(3)) + id(x0^(3)*x1^(-1)*x2^(2)*x4^(-2)*x5^(3)) + log(x2^(-1)*x5) + sin(x0^(2)*x1^(-1)*x2^(-3)*x3^(-1)*x4^(2)*x5^(3)) + id(x1*x5) + id(x1^(-2)*x2*x3^(-2)*x4*x5^(3)) + cos(x1^(-1)*x5^(2)) + cos(x1^(-1)*x5^(3)),0.3697210417864877
yacht,0,0.4184315040267628,0.5142235414519066,id(x1^(3)*x2^(2)*x4*x5^(3)) + sin(x1^(-1)*x2^(-3)*x3^(-3)*x4^(2)*x5^(3)) + exp(x1^(-2)*x2*x4^(-3)*x5^(3)) + tanh(x1^(-1)*x2^(-3)*x3^(3)*x4*x5^(3)) + id(x0*x2^(-2)*x5^(3)) + tanh(x4^(-1)*x5^(-3)) + exp(x0^(3)*x1^(-1)*x3^(-3)*x5^(-3)) + tanh(x0^(-2)*x1^(-1)*x2^(-1)*x3^(-1)*x4^(2)*x5^(-3)) + sqrt.abs(x0^(3)*x1*x2*x3^(3)*x4^(-3)*x5^(3)) + id(x0^(3)*x1*x2*x3*x4^(-3)*x5^(3)) + cos(x1^(3)*x5^(3)) + cos(x1^(-2)*x2^(-3)*x3^(-1)*x4*x5^(3)) + tanh(x2^(-3)*x3^(2)*x5^(-3)) + tanh(x1^(2)*x5^(-3)) + exp(x5^(3)) + tanh(x1*x5^(-2)),0.3486432411407649
yacht,0,0.4737956120103477,0.5724658875422611,id(x1^(-3)*x2^(-2)*x3^(-2)*x4^(3)*x5^(3)) + sin(x5) + cos(x1^(-2)*x2^(-2)*x5^(3)) + cos(x1^(-2)*x2^(3)*x3^(-3)*x5^(3)) + exp(x0*x3^(-2)*x4^(2)*x5^(2)) + cos(x0^(3)*x1^(2)*x3^(-3)*x4*x5^(3)) + log(x4^(2)) + cos(x1^(2)*x2^(2)*x4^(-2)*x5^(-2)) + log(x4^(-3)*x5^(-3)) + cos(x0^(3)*x1^(-3)*x3^(3)*x4^(-3)*x5^(3)) + cos(x0^(3)*x1*x2^(-3)*x3^(2)*x5^(-2)) + exp(x0^(2)*x3^(2)*x4^(-3)*x5^(2)) + tanh(x5) + sin(x0*x4^(-2)*x5^(3)) + tanh(x1^(3)*x5^(-3)) + id(x5^(3)),0.2462909359083928
yacht,0,0.42641786358576217,0.4665816108430297,cos(x1^(-2)*x2^(-1)*x4^(-3)*x5^(3)) + tanh(x1*x2^(-1)*x5^(-3)) + exp(x2^(2)*x5) + sin(x1^(-2)*x4^(3)*x5^(3)) + tanh(x0*x1*x2*x5^(3)) + exp(x0^(2)*x1*x5) + exp(x0*x1^(3)*x2^(-3)*x3^(-2)*x4*x5^(3)) + exp(x1^(2)*x2*x5^(3)) + tanh(x0^(-3)*x1^(-2)*x4^(2)*x5^(-3)) + tanh(x0^(-2)*x1^(-1)*x5^(3)) + tanh(x1*x4^(-1)*x5^(-2)) + log(x1^(2)*x2^(-3)*x4*x5^(2)) + sin(x0^(3)*x1^(-1)*x2^(-2)*x3^(3)*x4^(-1)*x5^(-3)) + cos(x3^(-1)*x4^(-1)*x5^(3)) + tanh(x0^(-1)*x3^(-3)*x4^(3)*x5^(3)) + tanh(x1^(-1)*x5^(3)),0.256389316549792
yacht,1,0.4802270202121022,0.5741719923314343,id(x1^(2)*x2*x3^(2)*x4^(2)*x5^(-1)) + tanh(x1^(-1)*x2^(-1)*x3^(-1)*x4^(-1)*x5^(2)) + tanh(x0^(2)*x2*x3^(2)*x4^(2)*x5) + exp(x0*x1^(2)*x3^(-2)*x4^(-2)*x5) + cos(x2^(-2)*x3^(-2)*x4^(-1)*x5^(2)) + tanh(x0^(-1)*x1^(2)*x2^(-2)*x3*x4^(-1)*x5^(2)) + cos(x1^(2)*x2^(-2)*x3*x4^(2)*x5^(2)) + tanh(x0^(-2)*x1^(-2)*x3^(-2)*x4^(-2)*x5^(2)) + tanh(x1^(2)*x3*x4*x5^(2)) + tanh(x0^(-1)*x2^(-2)*x3*x4*x5) + tanh(x1^(2)*x5^(-2)) + cos(x1^(-1)*x2^(-1)*x4^(-2)*x5) + tanh(x0^(-1)*x1^(-2)*x2^(-1)*x3^(-2)*x4^(-2)*x5^(2)) + sqrt.abs(x1^(2)*x2^(-1)*x3^(2)*x4^(2)*x5^(2)) + cos(x5) + tanh(x5^(2)),0.33475718316020553
yacht,1,0.6485646337474867,0.7351293774689018,cos(x1*x2^(-2)*x3^(-1)*x5^(2)) + id(x0^(2)*x1^(-1)*x2^(-2)*x3^(-1)*x4^(2)*x5^(2)) + tanh(x0^(-2)*x1^(-1)*x2^(-2)*x3^(-2)*x4^(2)*x5^(-1)) + id(x1^(-2)*x2*x3*x4*x5^(2)) + cos(x2^(-2)*x5) + sqrt.abs(x1^(2)*x2^(2)*x3^(-1)*x5^(-2)) + exp(x0^(2)*x1^(-1)*x2^(-1)*x3^(-2)*x4^(2)*x5) + exp(x2^(2)*x5^(2)) + tanh(x2^(-2)*x3^(-1)*x5^(2)) + tanh(x0*x5^(2)) + log(x2^(2)*x4^(-2)) + sqrt.abs(x1^(-1)*x2^(-2)*x4*x5^(2)) + exp(x1^(-1)*x3*x4^(2)*x5^(2)) + tanh(x1^(-1)*x5^(2)) + cos(x1^(2)*x2^(2)*x3^(-1)*x4^(-2)*x5) + cos(x1^(-1)*x2^(-1)*x5^(2)),0.354126507788913
yacht,1,0.5017118844763663,0.6284808019574432,sin(x1^(-1)*x4^(2)*x5^(2)) + log(x1^(2)*x2^(-1)*x3^(-1)*x4^(2)) + exp(x1^(-2)*x3^(-2)*x4*x5^(2)) + exp(x0*x1*x3^(2)*x4^(-2)*x5^(2)) + cos(x1*x5^(2)) + id(x0*x3^(2)*x4^(-1)*x5) + sin(x0^(2)*x1*x2^(-1)*x3*x5^(2)) + cos(x1^(-2)*x2^(-2)*x3*x4^(2)*x5^(2)) + tanh(x1^(2)*x5^(-2)) + tanh(x2^(-2)*x3*x4*x5^(-2)) + tanh(x1^(-2)*x2^(-2)*x3*x4*x5^(2)) + id(x1*x2^(2)*x3^(-1)*x4^(-1)*x5^(-2)) + id(x0*x1^(-2)*x2^(2)*x4^(-1)*x5^(-1)) + id(x1*x2^(-2)*x4^(2)*x5^(2)) + exp(x2^(-1)*x4*x5) + cos(x1^(-1)*x2^(-2)*x3*x4*x5^(2)),0.3738824576744237
yacht,1,0.56240857530044,2.130897330071996,cos(x1^(2)*x2^(-2)*x3^(-1)*x4^(2)*x5^(2)) + sqrt.abs(x1^(2)*x2^(-1)*x4^(-1)*x5) + exp(x2*x4^(-1)*x5) + tanh(x0^(-2)*x1^(2)*x2^(2)*x3^(-2)*x4^(2)*x5^(2)) + tanh(x2^(-2)*x3*x4*x5^(-2)) + exp(x1^(-2)*x2^(2)*x5^(2)) + tanh(x2^(-2)*x3^(2)*x5^(-2)) + exp(x1*x2*x4^(2)*x5^(2)) + sin(x1*x2^(-1)*x3^(2)*x4*x5^(2)) + exp(x0*x1*x2^(-2)*x4*x5^(-2)) + tanh(x0^(-1)*x1*x5^(-2)) + tanh(x5^(-1)) + cos(x1*x2*x3) + cos(x2^(-1)*x5^(-1)) + tanh(x5^(2)) + exp(x1*x5),0.2625007891521944
yacht,1,0.4439448073078593,0.4606931275210646,tanh(x1^(2)*x2^(2)*x4^(-1)*x5^(-2)) + tanh(x1^(-1)*x5^(-1)) + exp(x0^(2)*x1^(-2)*x2^(2)*x3^(-1)*x4^(-2)*x5^(2)) + tanh(x0^(-2)*x2^(-2)*x3^(2)*x5^(2)) + id(x1^(-2)*x2*x3^(-1)*x4^(-2)*x5^(2)) + exp(x1^(-2)*x2^(-1)*x4*x5^(2)) + exp(x1^(-2)*x2*x4^(-2)*x5^(2)) + sin(x0^(2)*x1^(2)*x2*x3^(-2)*x4^(-2)*x5^(-1)) + tanh(x1^(2)*x2^(-2)*x4^(2)*x5^(-2)) + exp(x1^(-2)*x2^(2)*x4^(-1)*x5) + id(x1^(-1)*x3^(-2)*x4^(-2)*x5) + tanh(x2*x5^(-1)) + sin(x0*x2*x3*x4^(-1)*x5^(2)) + cos(x1^(-1)*x2*x4^(-1)*x5^(2)) + tanh(x0^(2)*x2*x3^(-1)*x4^(-2)*x5^(-2)) + tanh(x1^(2)*x2*x4^(-1)*x5^(-2)),0.2307244184309457
yacht,1,0.4849995265009304,0.6761851411669162,cos(x0^(2)*x1^(-1)*x2*x4^(-1)*x5^(2)) + exp(x1*x2^(2)*x5^(2)) + tanh(x1*x2*x5^(2)) + exp(x0*x1^(-1)*x2*x3^(-2)*x4^(-1)) + exp(x0*x1^(-1)*x2^(2)*x3^(-2)*x5^(2)) + tanh(x0*x1^(-1)*x3*x4^(2)*x5^(2)) + cos(x1^(-1)*x2^(2)*x3^(-1)*x4^(-2)*x5^(2)) + id(x0*x2*x4^(-2)*x5^(2)) + tanh(x5^(2)) + sin(x1^(-1)*x2^(2)*x3^(-2)*x5^(2)) + cos(x1^(-1)*x3*x5^(2)) + sin(x2*x3^(-1)*x4^(2)*x5^(2)) + cos(x0^(2)*x1*x2^(-2)*x3^(2)*x4^(-2)*x5^(2)) + log(x1^(-2)*x2^(-2)*x3^(-1)*x4*x5^(-2)) + tanh(x0^(2)*x1*x3^(-2)*x4^(-1)*x5^(2)) + cos(x5),0.35220021205559776
yacht,2,0.4751920246153604,0.5368539400356788,tanh(x0^(-2)*x1^(3)*x2^(-2)*x3^(-3)*x4^(-1)*x5^(3)) + exp(x1^(-2)*x2^(-3)*x3*x4^(2)*x5^(3)) + tanh(x1*x5^(-2)) + sin(x0^(3)*x1^(2)*x3^(2)*x4^(2)*x5^(-3)) + cos(x1^(-1)*x3^(-2)*x5^(3)) + log(x1^(-3)*x2^(3)*x3^(2)*x4^(-1)*x5^(3)) + sqrt.abs(x0*x3^(-2)*x4^(-3)*x5^(-3)) + sqrt.abs(x1^(-3)*x2^(-3)*x3*x4*x5^(3)) + tanh(x0^(3)*x2^(-3)*x3^(2)*x4^(3)) + exp(x0^(3)*x1^(-3)*x2^(-3)*x3^(3)*x4^(3)*x5^(3)) + tanh(x5^(-1)) + exp(x0*x1^(-1)*x2^(-3)*x5^(3)) + tanh(x2^(-3)*x5^(-3)) + cos(x1^(-3)*x3*x4*x5^(3)) + exp(x0^(2)*x1^(-2)*x2^(-3)*x4^(3)*x5) + tanh(x0^(-2)*x1^(-3)*x3*x5^(-3)),0.20319090000727205
yacht,2,0.3906495642408975,0.4655949375591744,log(x1*x2^(3)*x5^(3)) + exp(x1^(2)*x2*x4^(2)*x5) + id(x2*x5^(2)) + id(x0^(3)*x1^(-2)*x2*x3^(-3)*x5^(-1)) + exp(x0*x1^(-2)*x2^(-2)*x3^(2)*x4^(-1)) + tanh(x1*x5^(-3)) + tanh(x0^(-2)*x1^(3)*x2^(3)*x3^(-1)*x5^(-3)) + id(x1^(-1)*x2^(-3)*x5^(-2)) + exp(x0*x1*x2^(-3)*x3*x5^(3)) + sqrt.abs(x0^(2)*x1^(-3)*x2^(-1)*x3^(3)*x4^(3)*x5^(3)) + exp(x2^(-1)*x4^(-3)*x5^(2)) + id(x1^(-2)*x2*x5^(3)) + cos(x1^(-1)*x5^(3)) + cos(x0^(2)*x1^(3)*x2^(-3)*x4^(-2)*x5^(3)) + id(x1^(-1)*x2*x5^(3)) + cos(x1^(-1)*x2^(3)*x3^(-2)*x4*x5^(3)),0.2769798398549791
yacht,2,0.5043193431932518,0.6063143929956907,sin(x5^(-2)) + id(x1^(-3)*x4^(3)*x5^(-3)) + tanh(x1^(-2)*x3^(-3)*x5^(3)) + log(x1^(-1)*x2^(-2)*x3^(-3)*x4^(3)*x5^(3)) + id(x0*x1^(-2)*x2^(-3)*x5^(3)) + sqrt.abs(x3^(-2)*x5^(3)) + tanh(x0^(-2)*x1^(-2)*x2*x5^(-3)) + tanh(x0^(-2)*x1^(2)*x2^(-3)*x3^(3)*x4^(-3)*x5^(-3)) + tanh(x1^(-1)*x4^(-2)*x5^(-3)) + id(x0^(3)*x1^(-3)*x2*x3^(2)*x4^(-3)*x5^(3)) + tanh(x1^(-2)*x2^(-2)*x5^(3)) + tanh(x1^(3)*x3^(2)*x4^(-2)*x5^(-2)) + exp(x3^(-3)*x4^(2)*x5^(3)) + cos(x1^(-1)*x2*x3^(-2)*x5^(3)) + cos(x1^(-2)*x2^(-2)*x3*x4^(-3)*x5^(3)) + cos(x1^(-1)*x4^(-1)*x5^(3)),0.2933455832049326
yacht,2,0.4231257966703227,0.6103692622750794,sin(x1^(-2)*x5^(2)) + sqrt.abs(x0^(2)*x1^(3)*x2^(2)*x3*x4^(-1)*x5^(3)) + sin(x0*x1^(-3)*x2^(-2)*x4^(-1)*x5^(3)) + log(x1^(-3)*x3^(-1)*x4^(-1)*x5^(3)) + id(x0*x1^(2)*x2^(-2)*x3^(-3)*x4^(3)*x5^(3)) + tanh(x0*x1^(3)*x2^(3)*x3^(-2)*x4^(-3)*x5^(-1)) + tanh(x0^(3)*x1^(3)*x2^(-3)*x3^(-3)*x4^(3)*x5^(3)) + cos(x2*x3^(-1)*x4^(-1)*x5^(3)) + id(x1^(3)*x2^(3)*x5^(2)) + exp(x2*x5^(3)) + id(x1^(2)*x2^(3)*x3^(3)*x4^(-3)*x5^(3)) + cos(x1*x5^(-1)) + tanh(x0^(3)*x4^(-3)*x5^(-2)) + tanh(x0*x2^(-3)*x3*x4^(3)) + sin(x0*x1^(3)*x2^(-3)*x3^(3)*x4^(3)*x5^(3)) + cos(x1^(-1)*x5^(3)),0.34661201843908296
yacht,2,0.4877801989602591,3.4048388526984628,cos(x1^(3)*x2^(2)*x3^(-3)*x4^(-3)*x5^(3)) + cos(x0^(3)*x1^(-3)*x2^(3)*x3^(3)*x4^(3)*x5^(3)) + cos(x1^(3)*x5^(3)) + tanh(x0^(3)*x1*x2^(3)*x3^(3)*x4*x5^(3)) + sin(x1^(3)*x2^(2)*x3^(-3)*x4^(-3)) + cos(x0^(2)*x1^(-3)*x2^(3)*x3^(2)*x4^(3)) + sqrt.abs(x1^(3)*x4^(2)*x5^(-3)) + id(x0*x1^(-3)*x3^(3)*x4^(2)*x5^(3)) + exp(x1^(-3)*x2^(2)*x5^(3)) + tanh(x0^(-1)*x1^(3)*x2^(-3)*x3^(-3)*x4^(-2)*x5^(3)) + tanh(x1^(-3)*x5^(3)) + cos(x1^(-2)*x5^(3)) + sin(x1^(-3)*x3^(2)*x5^(3)) + tanh(x1*x2^(-1)*x3^(-1)*x4) + id(x1^(-2)*x5^(2)) + sin(x5^(-2)),0.14059309115033827
yacht,2,0.523272441188291,0.7526894688660419,sqrt.abs(x2*x3^(2)*x4^(2)*x5^(-3)) + sin(x1^(-1)*x4^(2)*x5^(3)) + tanh(x0^(-3)*x1^(3)*x2^(3)*x3^(-1)*x4*x5^(3)) + tanh(x0^(3)*x1*x2^(3)*x3^(3)*x4^(2)*x5^(3)) + sqrt.abs(x1^(-3)*x4^(-1)) + exp(x0^(3)*x2^(-1)*x4^(-1)*x5^(3)) + tanh(x0^(-1)*x1^(3)*x2^(-2)*x5^(3)) + sqrt.abs(x1^(-1)*x2^(-2)*x3^(-1)*x5^(3)) + log(x1^(3)*x2*x3^(-3)*x4^(3)*x5^(3)) + log(x1^(3)*x4^(-2)*x5^(2)) + tanh(x1^(-3)*x2*x4^(-2)*x5^(3)) + id(x0^(2)*x1*x2^(3)*x3^(3)*x4*x5^(3)) + id(x0*x2^(-1)*x4^(-3)*x5^(2)) + sin(x1^(-1)*x2^(-1)*x5^(-1)) + cos(x1^(-3)*x5^(3)) + cos(x2^(-1)*x5^(3)),0.2607714638239275
