Algorithm,Dataset,RMSE_train,RMSE_test
forest,yacht,0.3964149329155768,1.593493670097048
forest,yacht,0.3790879877141325,1.5982651937360726
forest,yacht,0.39490784788332295,1.6090928139462477
forest,yacht,0.37271631900607904,1.5699741047253608
forest,yacht,0.39715260631453775,1.5967974054260683
forest,yacht,0.4050439252808028,1.6239725290038105
forest,yacht,0.40623923729124783,1.027031788659929
forest,yacht,0.4025549873923936,1.0186518736006664
forest,yacht,0.40709877356391344,1.028604514362634
forest,yacht,0.3914991264642415,1.0330494344891463
forest,yacht,0.4015775927085371,1.0458753424802478
forest,yacht,0.3879887576890788,0.9799329656522984
knn,airfoil,5.810000136065861,5.989177844270875
knn,airfoil,5.884469604487027,5.8530805997971
knn,airfoil,6.012940903697483,5.44458045534659
knn,airfoil,5.942316404706771,5.872304220306822
knn,airfoil,5.826263421183787,6.126436694052836
knn,concrete,8.354459066996759,6.650786329935956
knn,concrete,8.276877828007263,7.938719074575817
knn,concrete,8.119726245139082,8.395398310389947
knn,concrete,8.257371456057665,8.486236356146598
knn,concrete,8.326966433841463,7.795771877687348
knn,energyCooling,1.9431157921688813,1.8679732618918443
knn,energyCooling,1.96735904981774,1.917066286215254
knn,energyCooling,1.9343349182597231,2.1042213464242483
knn,energyCooling,2.0365593371709756,1.9383796735665983
knn,energyCooling,1.97506331057807,1.7535373213179417
knn,energyHeating,2.3689367860255865,3.026529665835413
knn,energyHeating,2.2664148948863896,2.3723932151099167
knn,energyHeating,2.3995494653148843,2.131903674093479
knn,energyHeating,2.410084315500405,1.928688903370376
knn,energyHeating,2.3881949881651803,2.142857187986305
knn,Geographical,31.131190463136228,30.16075269853598
knn,Geographical,31.960715551196014,30.67776164240929
knn,Geographical,31.885336574626173,32.184458697617046
knn,Geographical,31.8001725780915,30.868778641912364
knn,Geographical,30.793851608174624,31.96143326997311
knn,towerData,15.104187379663308,14.726145913087555
knn,towerData,14.944693456572475,16.007436614729983
knn,towerData,15.057047882004593,15.032988219151996
knn,towerData,15.334904356185614,13.637119786105506
knn,towerData,15.128192132682946,14.628967247060226
knn,tecator,1.3433185445687523,1.374685290116721
knn,tecator,1.3890250087402254,1.169889072542556
knn,tecator,1.3812645846252922,1.3316957671844505
knn,tecator,1.4005758616912949,1.2375264768632932
knn,tecator,1.4437137337124948,1.3541449490712465
knn,wineRed,0.6798326058110183,0.6440309609810478
knn,wineRed,0.6845683089279431,0.6356193688088215
knn,wineRed,0.6871797096335523,0.6358833535886852
knn,wineRed,0.6851420950113838,0.6259431383308961
knn,wineRed,0.6535019436034246,0.744636715600528
knn,wineWhite,0.7092644523461715,0.6815302557993727
knn,wineWhite,0.708969163831822,0.6755881621716413
knn,wineWhite,0.692112952644352,0.7249204991693041
knn,wineWhite,0.7115666231452416,0.6797672380685998
knn,wineWhite,0.7162174950106459,0.6759811471780612
knn,yacht,9.812557986222624,6.640130196935755
knn,yacht,7.977643624874874,7.672979030325887
knn,yacht,8.443349933836185,8.227444905602901
knn,yacht,8.596702671864497,9.296014569978142
knn,yacht,8.924830518448546,5.980036352936777
tree,airfoil,1.9555761004484455,2.857769236964857
tree,airfoil,1.9555761004484455,2.857769236964857
tree,airfoil,1.9555761004484455,2.857769236964857
tree,airfoil,1.9555761004484455,2.8577692369648564
tree,airfoil,1.9555761004484455,2.8577692369648564
tree,airfoil,1.9555761004484455,2.8577692369648573
tree,airfoil,2.1315708798960378,2.8434969919037734
tree,airfoil,2.1315708798960373,2.8434969919037743
tree,airfoil,2.1315708798960373,2.8434969919037734
tree,airfoil,2.1315708798960373,2.8434969919037734
tree,airfoil,2.1315708798960373,2.8434969919037743
tree,airfoil,2.1315708798960378,2.843496991903773
tree,airfoil,2.1496525443974868,3.0679595040416783
tree,airfoil,2.1496525443974868,3.0679595040416765
tree,airfoil,2.1496525443974868,3.0679595040416765
tree,airfoil,2.1496525443974868,3.0679595040416783
tree,airfoil,2.1496525443974868,3.0679595040416765
tree,airfoil,2.1496525443974868,3.0679595040416787
tree,airfoil,1.979812206199384,2.8484366945708155
tree,airfoil,1.979812206199384,2.8484366945708155
tree,airfoil,1.979812206199384,2.848436694570815
tree,airfoil,1.979812206199384,2.848436694570815
tree,airfoil,1.979812206199384,2.8484366945708155
tree,airfoil,1.979812206199384,2.848436694570815
tree,airfoil,1.9953457177613685,3.0222278273847687
tree,airfoil,1.9953457177613685,3.0316094612793925
tree,airfoil,1.9953457177613685,3.031609461279391
tree,airfoil,1.9953457177613685,3.0316094612793907
tree,airfoil,1.9953457177613685,3.031609461279392
tree,airfoil,1.9953457177613685,3.031609461279392
tree,concrete,2.914684374488858,6.204874381823004
tree,concrete,2.914684374488858,6.1688725419919646
tree,concrete,2.914684374488858,6.147876689683508
tree,concrete,2.914684374488858,6.169744805781567
tree,concrete,2.914684374488858,6.2072819912589745
tree,concrete,2.914684374488858,6.171169596175244
tree,concrete,3.014787979668806,6.257060975522207
tree,concrete,3.014787979668806,6.223304065175077
tree,concrete,3.014787979668806,6.223304065175077
tree,concrete,3.014787979668806,6.19033563391833
tree,concrete,3.014787979668806,6.2633508768663715
tree,concrete,3.014787979668806,6.223304065175077
tree,concrete,2.9911146598265517,7.3585779969746685
tree,concrete,2.9911146598265517,7.169686876013548
tree,concrete,2.9911146598265517,7.479709746275848
tree,concrete,2.9911146598265517,7.466720729452836
tree,concrete,2.9911146598265517,7.735034613634856
tree,concrete,2.9911146598265517,7.516863567769432
tree,concrete,2.9817728241846715,6.614183794089662
tree,concrete,2.9817728241846715,6.276748826853619
tree,concrete,2.9817728241846715,6.178689646216665
tree,concrete,2.9817728241846715,6.206887495027392
tree,concrete,2.9817728241846715,6.226460166538055
tree,concrete,2.9817728241846715,6.620602754166229
tree,concrete,2.5995067333223187,6.290413475716554
tree,concrete,2.5995067333223187,6.268157946793572
tree,concrete,2.5995067333223187,6.268157946793572
tree,concrete,2.5995067333223187,6.277399737328628
tree,concrete,2.5995067333223187,6.265210147286052
tree,concrete,2.5995067333223187,6.277399737328628
tree,energyCooling,1.5670920654628333,2.120915484046946
tree,energyCooling,1.5670920654628335,2.1209154840469466
tree,energyCooling,1.5670920654628333,2.120915484046946
tree,energyCooling,1.5670920654628333,2.1209154840469466
tree,energyCooling,1.5670920654628333,2.1209154840469475
tree,energyCooling,1.5670920654628335,2.1209154840469466
tree,energyCooling,1.7439875295397822,1.7305828347075338
tree,energyCooling,1.7439875295397824,1.7305828347075336
tree,energyCooling,1.7439875295397824,1.7305828347075332
tree,energyCooling,1.7439875295397824,1.7305828347075338
tree,energyCooling,1.7439875295397824,1.7305828347075336
tree,energyCooling,1.7439875295397824,1.7305828347075338
tree,energyCooling,1.7550885078551006,1.782956925332526
tree,energyCooling,1.7550885078551006,1.782956925332526
tree,energyCooling,1.7550885078551008,1.782956925332526
tree,energyCooling,1.7550885078551006,1.782956925332526
tree,energyCooling,1.7550885078551006,1.782956925332526
tree,energyCooling,1.7550885078551006,1.7829569253325257
tree,energyCooling,1.6923675841136303,1.7800441209701088
tree,energyCooling,1.6923675841136308,1.780044120970109
tree,energyCooling,1.6923675841136303,1.780044120970109
tree,energyCooling,1.6923675841136303,1.780044120970109
tree,energyCooling,1.6923675841136303,1.780044120970109
tree,energyCooling,1.6923675841136303,1.7800441209701097
tree,energyCooling,1.6431311919942435,1.8321151876343889
tree,energyCooling,1.6431311919942435,1.8321151876343889
tree,energyCooling,1.6431311919942435,1.8321151876343884
tree,energyCooling,1.6431311919942435,1.832115187634388
tree,energyCooling,1.6431311919942435,1.8321151876343882
tree,energyCooling,1.6431311919942435,1.8321151876343889
tree,energyHeating,0.3732484828735768,0.6123685347914255
tree,energyHeating,0.3732484828735768,0.6123685347914255
tree,energyHeating,0.3732484828735768,0.6123685347914255
tree,energyHeating,0.3732484828735768,0.6123685347914255
tree,energyHeating,0.3732484828735768,0.6123685347914256
tree,energyHeating,0.3732484828735768,0.6123685347914253
tree,energyHeating,0.3238249701491129,0.5596738448330311
tree,energyHeating,0.3238249701491129,0.559673844833031
tree,energyHeating,0.3238249701491129,0.5596738448330313
tree,energyHeating,0.3238249701491129,0.5596738448330311
tree,energyHeating,0.3238249701491129,0.5596738448330311
tree,energyHeating,0.3238249701491129,0.5596738448330311
tree,energyHeating,0.3214366333028936,0.4974944355305284
tree,energyHeating,0.32141862022063783,0.5012198487295395
tree,energyHeating,0.3214366333028936,0.4974944355305284
tree,energyHeating,0.3214366333028936,0.4974944355305285
tree,energyHeating,0.3214366333028936,0.4974944355305284
tree,energyHeating,0.3214366333028936,0.4974944355305285
tree,energyHeating,0.3091617787179623,0.5153507453224746
tree,energyHeating,0.30916177871796224,0.5153507453224744
tree,energyHeating,0.30916177871796224,0.5153507453224745
tree,energyHeating,0.30916177871796224,0.5153507453224746
tree,energyHeating,0.3091617787179623,0.5153507453224745
tree,energyHeating,0.3091617787179623,0.5153507453224744
tree,energyHeating,0.3675878929978391,0.6877457295055778
tree,energyHeating,0.3675878929978391,0.687745729505578
tree,energyHeating,0.3675878929978391,0.6877457295055779
tree,energyHeating,0.3675878929978391,0.687745729505578
tree,energyHeating,0.3675878929978391,0.687745729505578
tree,energyHeating,0.3675878929978391,0.6877457295055779
tree,Geographical,25.453071183164933,43.608200622695506
tree,Geographical,25.453071183164933,43.608200622695506
tree,Geographical,25.453071183164933,43.608200622695506
tree,Geographical,25.453071183164933,43.192739900723794
tree,Geographical,25.453071183164933,43.608200622695506
tree,Geographical,25.453071183164933,43.608200622695506
tree,Geographical,17.53711922819788,29.47532434279725
tree,Geographical,17.53711922819788,29.47532434279725
tree,Geographical,17.53711922819788,29.876830465960087
tree,Geographical,17.53711922819788,29.47532434279725
tree,Geographical,17.53711922819788,29.876830465960087
tree,Geographical,17.53711922819788,29.47532434279725
tree,Geographical,16.542392167473906,28.23411368270748
tree,Geographical,16.542392167473906,28.65300879952273
tree,Geographical,16.542392167473906,28.337507425818547
tree,Geographical,16.542392167473906,28.23411368270748
tree,Geographical,16.542392167473906,28.23411368270748
tree,Geographical,16.542392167473906,28.2858577964004
tree,Geographical,17.157931416452293,22.090707066567187
tree,Geographical,17.157931416452293,22.090707066567187
tree,Geographical,17.157931416452293,22.156802895070786
tree,Geographical,17.157931416452293,22.090707066567187
tree,Geographical,17.157931416452293,22.090707066567187
tree,Geographical,17.157931416452293,22.090707066567187
tree,Geographical,21.944453417057133,35.99632849957937
tree,Geographical,21.944453417057133,35.99632849957937
tree,Geographical,21.944453417057133,35.99632849957937
tree,Geographical,21.944453417057133,35.99632849957937
tree,Geographical,21.944453417057133,35.99632849957937
tree,Geographical,21.944453417057133,35.99632849957937
tree,towerData,14.122128713303466,20.58495770875336
tree,towerData,14.122128713303466,20.578420168262703
tree,towerData,14.122128713303466,20.764434220624413
tree,towerData,14.122128713303466,23.162090595558553
tree,towerData,14.122128713303466,20.032047225566192
tree,towerData,14.122128713303466,20.721975023850632
tree,towerData,13.473006521476453,19.50703712695688
tree,towerData,13.473006521476453,18.621242399209237
tree,towerData,13.473006521476453,19.75186531262007
tree,towerData,13.473006521476453,18.63054168653553
tree,towerData,13.47300652147645,19.49758607993141
tree,towerData,13.473006521476453,18.63085661976933
tree,towerData,12.690991003885095,19.345376606695737
tree,towerData,12.690991003885095,19.549492525221144
tree,towerData,12.690991003885095,19.425255234681092
tree,towerData,12.690991003885095,19.404137200546145
tree,towerData,12.690991003885095,19.54045713498386
tree,towerData,12.690991003885095,19.56241681649468
tree,towerData,13.443417568483767,20.40206574918754
tree,towerData,13.443417568483767,20.243258444282038
tree,towerData,13.443417568483767,20.029098538290558
tree,towerData,13.443417568483772,19.256586615047414
tree,towerData,13.443417568483767,19.25496525056995
tree,towerData,13.443417568483767,19.213838180377714
tree,towerData,14.030298520119405,21.6591565881324
tree,towerData,14.030298520119405,21.30925640523336
tree,towerData,14.030298520119405,21.335371761145982
tree,towerData,14.030298520119405,20.718803373098854
tree,towerData,14.030298520119405,20.770395904251977
tree,towerData,14.030298520119405,21.27624003525612
tree,tecator,0.514795023701279,1.6502584177380593
tree,tecator,0.514795023701279,1.881250154019502
tree,tecator,0.514795023701279,1.8853984110763748
tree,tecator,0.514795023701279,1.8703013513664055
tree,tecator,0.514795023701279,1.7111529870608977
tree,tecator,0.514795023701279,1.6832566258973585
tree,tecator,0.5089603943240382,1.6413165009271442
tree,tecator,0.5089603943240382,1.540902229589528
tree,tecator,0.5089603943240382,1.7306358517871836
tree,tecator,0.5089603943240382,1.8088769541596308
tree,tecator,0.5089603943240382,1.7913723939887534
tree,tecator,0.5089603943240382,1.7697460875351134
tree,tecator,0.8818874179882255,1.833917878544804
tree,tecator,0.8818874179882255,1.833917878544804
tree,tecator,0.8818874179882255,1.833917878544804
tree,tecator,0.8818874179882255,1.833917878544804
tree,tecator,0.8818874179882255,1.833917878544804
tree,tecator,0.8818874179882255,1.833917878544804
tree,tecator,0.4505266746949349,1.4644422275020594
tree,tecator,0.4505266746949349,1.4700288979601837
tree,tecator,0.4505266746949349,1.5005442915738954
tree,tecator,0.4505266746949349,1.4184971155941315
tree,tecator,0.4505266746949349,1.5005442915738954
tree,tecator,0.4505266746949349,1.4184971155941315
tree,tecator,0.9330485316474456,1.5845791209979128
tree,tecator,0.9330485316474456,1.6342536308350764
tree,tecator,0.9330485316474456,1.57241442583817
tree,tecator,0.9330485316474456,1.5845791209979128
tree,tecator,0.9330485316474456,1.5845791209979128
tree,tecator,0.9330485316474456,1.57241442583817
tree,wineRed,0.5972407839463054,0.6698666547075115
tree,wineRed,0.5972407839463054,0.6698666547075115
tree,wineRed,0.5972407839463054,0.6698666547075115
tree,wineRed,0.5972407839463054,0.6698666547075115
tree,wineRed,0.5972407839463054,0.6698666547075115
tree,wineRed,0.5972407839463054,0.6698666547075115
tree,wineRed,0.6124766129427724,0.6836411200493252
tree,wineRed,0.6124766129427724,0.6836411200493252
tree,wineRed,0.6124766129427724,0.6836411200493252
tree,wineRed,0.6124766129427724,0.6836411200493252
tree,wineRed,0.6124766129427724,0.6836411200493252
tree,wineRed,0.6124766129427724,0.6836411200493252
tree,wineRed,0.5886734567941375,0.6366479911365435
tree,wineRed,0.5886734567941375,0.6366479911365435
tree,wineRed,0.5886734567941375,0.6366479911365435
tree,wineRed,0.5886734567941375,0.6366479911365435
tree,wineRed,0.5886734567941375,0.6366479911365435
tree,wineRed,0.5886734567941375,0.6366479911365435
tree,wineRed,0.5970606722234107,0.6508642088452555
tree,wineRed,0.5970606722234107,0.6508642088452555
tree,wineRed,0.5970606722234107,0.6508642088452555
tree,wineRed,0.5970606722234107,0.6508642088452555
tree,wineRed,0.5970606722234107,0.6508642088452555
tree,wineRed,0.5970606722234107,0.6508642088452555
tree,wineRed,0.5815958305564217,0.7935099884428509
tree,wineRed,0.5815958305564217,0.7935099884428509
tree,wineRed,0.5815958305564217,0.7935099884428509
tree,wineRed,0.5815958305564217,0.7935099884428509
tree,wineRed,0.5815958305564217,0.7935099884428509
tree,wineRed,0.5815958305564217,0.7935099884428509
tree,wineWhite,0.7076515182147155,0.7345408605324281
tree,wineWhite,0.7076515182147155,0.7345408605324281
tree,wineWhite,0.7076515182147155,0.7345408605324281
tree,wineWhite,0.7076515182147155,0.7345408605324281
tree,wineWhite,0.7076515182147155,0.7345408605324281
tree,wineWhite,0.7076515182147155,0.7345408605324281
tree,wineWhite,0.7128350542769978,0.7327078794931894
tree,wineWhite,0.7128350542769978,0.7327078794931894
tree,wineWhite,0.7128350542769978,0.7327078794931894
tree,wineWhite,0.7128350542769978,0.7327078794931894
tree,wineWhite,0.7128350542769978,0.7327078794931894
tree,wineWhite,0.7128350542769978,0.7327078794931894
tree,wineWhite,0.7021367559322363,0.7781130357217834
tree,wineWhite,0.7021367559322363,0.7781130357217834
tree,wineWhite,0.7021367559322363,0.7781130357217834
tree,wineWhite,0.7021367559322363,0.7781130357217834
tree,wineWhite,0.7021367559322363,0.7781130357217834
tree,wineWhite,0.7021367559322363,0.7781130357217834
tree,wineWhite,0.6842352429919303,0.7478117447511469
tree,wineWhite,0.6842352429919303,0.7478117447511469
tree,wineWhite,0.6842352429919303,0.7478117447511469
tree,wineWhite,0.6842352429919303,0.7478117447511469
tree,wineWhite,0.6842352429919303,0.7478117447511469
tree,wineWhite,0.6842352429919303,0.7478117447511469
tree,wineWhite,0.6892433226608692,0.7404967128579645
tree,wineWhite,0.6892433226608692,0.7404967128579645
tree,wineWhite,0.6892433226608692,0.7404967128579645
tree,wineWhite,0.6892433226608692,0.7404967128579645
tree,wineWhite,0.6892433226608692,0.7404967128579645
tree,wineWhite,0.6892433226608692,0.7404967128579645
tree,yacht,0.0,1.2926853769850448
tree,yacht,0.0,1.29065812169481
tree,yacht,0.0,1.333326545681648
tree,yacht,0.0,0.8962889439057818
tree,yacht,0.0,1.4507078361291263
tree,yacht,0.0,1.1722751521115105
tree,yacht,0.8386409344049772,1.368599489501115
tree,yacht,0.8386409344049772,1.368599489501115
tree,yacht,0.8386409344049772,1.3680489773438598
tree,yacht,0.8386409344049772,1.368048977343859
tree,yacht,0.8386409344049772,1.3680489773438596
tree,yacht,0.8386409344049772,1.3680489773438596
tree,yacht,0.0,1.777763183183822
tree,yacht,0.0,1.997876291820732
tree,yacht,0.0,1.819761150580288
tree,yacht,0.0,2.2198405202815517
tree,yacht,0.0,1.4415789954074674
tree,yacht,0.0,1.8029831910189231
tree,yacht,0.0,1.4377623780505964
tree,yacht,0.0,1.515941518833953
tree,yacht,0.0,1.4762863243542592
tree,yacht,0.0,1.5202577434623965
tree,yacht,0.0,1.506049549617024
tree,yacht,0.0,1.3759521293617316
tree,yacht,0.8168580405668032,1.284385030220769
tree,yacht,0.8168580405668033,1.284385030220769
tree,yacht,0.8168580405668032,1.284385030220769
tree,yacht,0.8168580405668033,1.284385030220769
tree,yacht,0.8168580405668032,1.284385030220769
tree,yacht,0.8168580405668032,1.284385030220769
elnet,airfoil,4.8316920336823515,4.739312926089501
elnet,airfoil,4.816876796824406,4.819202718140106
elnet,airfoil,4.834871394797725,4.745367132431382
elnet,airfoil,4.853985655058871,4.673487580803721
elnet,airfoil,4.741601046650821,5.1181730923893785
elnet,concrete,10.530748360998997,10.12600355866334
elnet,concrete,10.310655978817362,10.952571754093222
elnet,concrete,10.412720267958424,10.97775458706846
elnet,concrete,10.493118242616324,10.262107842206836
elnet,concrete,10.61533462203352,9.903502560207363
elnet,energyCooling,3.2143877499418685,3.2021800612858438
elnet,energyCooling,3.219619254520814,3.2000527769651463
elnet,energyCooling,3.241640787236895,3.112379613303672
elnet,energyCooling,3.1815029865609783,3.4008648635273317
elnet,energyCooling,3.2358549779811514,3.158160217287316
elnet,energyHeating,2.889584895021581,3.1595170482477766
elnet,energyHeating,2.967651553014312,2.8660550226655457
elnet,energyHeating,2.998043165661765,2.848542290038403
elnet,energyHeating,2.913529888072428,3.1142371368174384
elnet,energyHeating,3.0149961458744508,2.7221642176150587
elnet,Geographical,43.57923037057419,44.694589116210224
elnet,Geographical,43.58261334702957,43.43062827592928
elnet,Geographical,43.927991109663154,41.92328814068753
elnet,Geographical,43.84554221201149,42.157790553748775
elnet,Geographical,43.54172618705139,43.831373467382576
elnet,towerData,30.73353949328803,30.936844310898252
elnet,towerData,31.15025120177001,29.913660853389448
elnet,towerData,31.332263011783976,28.76349215040361
elnet,towerData,28.86901119448464,37.250845895477575
elnet,towerData,31.224974312881034,28.99434202185329
elnet,tecator,0.7472914207866742,0.7570910670176256
elnet,tecator,0.8406653601185409,0.7369967369315369
elnet,tecator,0.7927245601581628,0.8074450261466898
elnet,tecator,0.8037848985904453,0.8258537246637658
elnet,tecator,0.8049109281674444,0.6165841218322722
elnet,wineRed,0.6511403645409224,0.6525595557342662
elnet,wineRed,0.6579663542134645,0.6235173586408429
elnet,wineRed,0.6561934538718337,0.6357425705318237
elnet,wineRed,0.6533351548366713,0.6453558244997348
elnet,wineRed,0.6393110296265281,0.6964309385109844
elnet,wineWhite,0.7544194331318718,0.7485376268717346
elnet,wineWhite,0.7522195618951404,0.7572596653181235
elnet,wineWhite,0.7478657037880996,0.7716608432852532
elnet,wineWhite,0.7553058043519532,0.7476411401247541
elnet,wineWhite,0.7558721239198715,0.7443037648988831
elnet,yacht,9.062519289998413,8.331905624227272
elnet,yacht,8.864506291472354,9.272928317333207
elnet,yacht,9.007279647744939,8.706896925927229
elnet,yacht,8.717776111837722,10.058427344145107
elnet,yacht,9.058086794440511,8.45833501666856
lasso,airfoil,4.8317476523489695,4.7398537276436485
lasso,airfoil,4.816876796824406,4.819202718140106
lasso,airfoil,4.834883809418537,4.744422840429942
lasso,airfoil,4.8540426862182615,4.6750072433143535
lasso,airfoil,4.741601046650821,5.1181730923893785
lasso,concrete,10.53089002291206,10.127723672465086
lasso,concrete,10.31152140392246,10.949405825222533
lasso,concrete,10.413405699419542,10.97437713950104
lasso,concrete,10.494011639670145,10.2643254780528
lasso,concrete,10.616137045232405,9.907003726140596
lasso,energyCooling,3.2143877499418685,3.2021800612858438
lasso,energyCooling,3.219619254520814,3.2000527769651463
lasso,energyCooling,3.241640787236895,3.112379613303672
lasso,energyCooling,3.1815029865609783,3.4008648635273317
lasso,energyCooling,3.2358549779811514,3.158160217287316
lasso,energyHeating,2.8896872641099547,3.16098368775914
lasso,energyHeating,2.967698204756666,2.8657658005845863
lasso,energyHeating,2.9981118892229914,2.8477458477715203
lasso,energyHeating,2.913529888072428,3.1142371368174384
lasso,energyHeating,3.0149961458744508,2.7221642176150587
lasso,Geographical,43.640472900181216,44.392318490439976
lasso,Geographical,43.869006565770604,43.804773996162176
lasso,Geographical,44.27672166699607,42.22943656280102
lasso,Geographical,43.84554221201149,42.157790553748775
lasso,Geographical,43.600255822660074,43.829241338967364
lasso,towerData,31.02291348433853,30.795463351339933
lasso,towerData,31.39290257748978,29.62970714100685
lasso,towerData,31.614424901215433,28.302634858824753
lasso,towerData,28.86901119448464,37.250845895477575
lasso,towerData,31.44152223439632,28.642647044931397
lasso,tecator,0.7559167951627316,0.7864610978806142
lasso,tecator,0.9182092865727718,0.7289650615706742
lasso,tecator,0.7927245601581628,0.8074450261466898
lasso,tecator,0.8153144651298252,0.8402216240015201
lasso,tecator,0.8060221815817685,0.6139514916419625
lasso,wineRed,0.6511403645409224,0.6525595557342662
lasso,wineRed,0.6579933228117794,0.6233080235189793
lasso,wineRed,0.6561934538718337,0.6357425705318237
lasso,wineRed,0.6533576018774765,0.645379556381646
lasso,wineRed,0.6393136661080421,0.6964488780055841
lasso,wineWhite,0.7544194331318718,0.7485376268717346
lasso,wineWhite,0.7522195618951404,0.7572596653181235
lasso,wineWhite,0.7478657037880996,0.7716608432852532
lasso,wineWhite,0.7553058043519532,0.7476411401247541
lasso,wineWhite,0.7558721239198715,0.7443037648988831
lasso,yacht,9.062519289998413,8.331905624227272
lasso,yacht,8.87429012901508,9.161968079404216
lasso,yacht,9.007279647744939,8.706896925927229
lasso,yacht,8.717776111837722,10.058427344145107
lasso,yacht,9.058086794440511,8.45833501666856
lassolars,airfoil,4.831776872570011,4.740105845248271
lassolars,airfoil,4.816883218168671,4.818373865550087
lassolars,airfoil,4.8348882900560195,4.744085885077896
lassolars,airfoil,4.8540594492177265,4.675757306971851
lassolars,airfoil,4.741600817528044,5.118190337450352
lassolars,concrete,10.530876903323954,10.127209557185443
lassolars,concrete,10.311532761770977,10.949582762001151
lassolars,concrete,10.413259369124921,10.971178675695402
lassolars,concrete,10.494039156189297,10.265875114095076
lassolars,concrete,10.616011440848741,9.908153368585083
lassolars,energyCooling,3.2143945486689485,3.202211072238962
lassolars,energyCooling,3.219617889714346,3.199706071545333
lassolars,energyCooling,3.2416533966386583,3.112227651745652
lassolars,energyCooling,3.181558787198435,3.401118465410533
lassolars,energyCooling,3.235865604956476,3.1584057026833525
lassolars,energyHeating,2.889716960515093,3.161241532294578
lassolars,energyHeating,2.967693498268507,2.865348467739252
lassolars,energyHeating,2.998106179530049,2.847528757585438
lassolars,energyHeating,2.9135316465076966,3.1141073179232173
lassolars,energyHeating,3.0149905583897145,2.7221907738906848
lassolars,Geographical,44.4252629410841,44.93614936372781
lassolars,Geographical,44.587292332175075,44.8075114184274
lassolars,Geographical,44.33853662839966,42.696706350400795
lassolars,Geographical,44.431267569637136,43.06785599621181
lassolars,Geographical,44.300906164074966,44.114217915491935
lassolars,towerData,30.86293671877189,30.225373929274348
lassolars,towerData,31.287747515942225,29.06051036387743
lassolars,towerData,31.52183488310395,28.450206650655407
lassolars,towerData,28.503231225943107,36.6104228784709
lassolars,towerData,31.09904233222487,28.476094105011754
lassolars,tecator,0.7437227337745145,0.7995397649540555
lassolars,tecator,0.8969141747153516,0.6998220268886147
lassolars,tecator,0.7850322018656142,0.8099930891101366
lassolars,tecator,0.7967016069376266,0.774976327959468
lassolars,tecator,0.8021478670668121,0.6117347342901152
lassolars,wineRed,0.6507372728877707,0.6543543276017376
lassolars,wineRed,0.6589381817397844,0.6228793982356351
lassolars,wineRed,0.6562411105854641,0.6350015785705883
lassolars,wineRed,0.6537487672856048,0.6454842474561616
lassolars,wineRed,0.6399175049992579,0.6975699581504589
lassolars,wineWhite,0.7546813804002891,0.7481190431976117
lassolars,wineWhite,0.752583242914264,0.7568431259224784
lassolars,wineWhite,0.7475644002693873,0.7743804135654697
lassolars,wineWhite,0.7555374605407861,0.7469491429270174
lassolars,wineWhite,0.7559560968050987,0.7455425096077177
lassolars,yacht,9.054331107960088,8.332013894232443
lassolars,yacht,8.875038000556955,9.185569099413938
lassolars,yacht,9.015945640964096,8.674602109452424
lassolars,yacht,8.701720917870016,10.053857375249184
lassolars,yacht,9.082057397230056,8.415215265643388
ridge,airfoil,4.831697683774281,4.739717830338228
ridge,airfoil,4.816855595629713,4.819301158593769
ridge,airfoil,4.834848107391973,4.74461252904386
ridge,airfoil,4.853983541133929,4.674748405490948
ridge,airfoil,4.741598030934506,5.11816543291263
ridge,concrete,10.53083350398342,10.125728202155148
ridge,concrete,10.310359514702073,10.953212508217574
ridge,concrete,10.4124955827896,10.978443053178287
ridge,concrete,10.492855526641772,10.261105550686805
ridge,concrete,10.615139015862397,9.902881783746338
ridge,energyCooling,3.21438749299356,3.2021745634987884
ridge,energyCooling,3.2196076515069563,3.200177845400274
ridge,energyCooling,3.2416323977145844,3.1124046936161
ridge,energyCooling,3.1815034245803417,3.4007684498686324
ridge,energyCooling,3.235855809779454,3.1580896199078814
ridge,energyHeating,2.8896294026635863,3.1608537310355738
ridge,energyHeating,2.9676508219341846,2.86578196512654
ridge,energyHeating,2.998050211459676,2.847735649109969
ridge,energyHeating,2.9135287679912363,3.1142740703972267
ridge,energyHeating,3.014994355943484,2.7222222667369516
ridge,Geographical,43.555657446412106,44.22107438155385
ridge,Geographical,43.54127833761053,43.479067559718374
ridge,Geographical,43.94408126239522,41.910165190780575
ridge,Geographical,44.04204297657462,41.33071457850549
ridge,Geographical,43.49584763895301,43.825036809559954
ridge,towerData,30.420124192967787,30.478458432764306
ridge,towerData,30.79620998097909,29.311950455718218
ridge,towerData,31.03915093804043,28.042748163054572
ridge,towerData,28.474778460839712,36.7521028882481
ridge,towerData,30.83678065726657,28.64540263101829
ridge,tecator,0.7399692756651829,0.7513821208440571
ridge,tecator,0.8406617422084842,0.7219263623749839
ridge,tecator,0.8001920250462075,0.7789279231532253
ridge,tecator,0.7889290762817713,0.7985183952697731
ridge,tecator,0.8171583170776413,0.6453320369405144
ridge,wineRed,0.6511946465318577,0.6524558875294789
ridge,wineRed,0.6579671246570978,0.623491149995629
ridge,wineRed,0.6562431815135228,0.6357217181795066
ridge,wineRed,0.6533359480837136,0.6454089524509219
ridge,wineRed,0.6393168329158073,0.6963436103131863
ridge,wineWhite,0.7544770460996849,0.7481681471875905
